months_as_customer,age,policy_deductable,policy_annual_premium,umbrella_limit,capital-gains,capital-loss,incident_hour_of_the_day,number_of_vehicles_involved,bodily_injuries,witnesses,total_claim_amount,injury_claim,property_claim,vehicle_claim,auto_year,fraud_reported,bind_year,bind_month,bind_quarter,bind_day_of_week,incident_year,incident_month,incident_quarter,incident_day_of_week,policy_duration_days,is_weekend_incident,is_night_incident,deductable_premium_ratio,umbrella_limit_ratio,capital_net,capital_total,has_capital_gains,has_capital_loss,claim_ratio_injury,claim_ratio_property,claim_ratio_vehicle,claim_consistency,age_group,is_senior,vehicle_age,vehicle_age_sq,total_injuries_and_damage,has_bodily_injuries,has_witnesses,witness_ratio,report_completeness,authorities_contacted_binary,police_report_available_binary,property_damage_binary,policy_csl_encoded,incident_severity_encoded,is_high_risk_state,collision_type_is_collision,is_high_risk_occupation,education_level_encoded,outlier_count,age_is_outlier,policy_annual_premium_is_outlier,total_claim_amount_is_outlier,injury_claim_is_outlier,property_claim_is_outlier,vehicle_claim_is_outlier
166,34,1000,1083.72,0,65600,-68200,18,1,0,2,53680,4880,4880,43920,2005,0,2014,10,4,4,2015,2,1,0,129,0,0,0.9218968950512575,0.0,133800,-2600,1,0,0.09090739740317803,0.09090739740317803,0.8181665766286023,0.9999813714349584,25-35,0,19,361,1,0,1,1.0,0,0,0,0,1,3,1,0,0,1,0,0,0,0,0,0,0
91,31,1000,1338.4,0,63600,0,19,1,1,0,60570,6730,6730,47110,2011,0,1999,9,3,5,2015,2,1,2,5639,0,0,0.7466029565477079,0.0,63600,63600,1,0,0.11110927671658054,0.11110927671658054,0.7777649370160638,0.9999834904492249,25-35,0,13,169,2,1,0,0.0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
202,38,2000,1132.74,0,0,-37500,12,1,1,1,77440,7040,14080,56320,2005,0,2009,1,1,5,2015,2,1,2,2202,0,0,1.7640728914918764,0.0,37500,-37500,0,0,0.09090791699487352,0.18181583398974704,0.7272633359589882,0.9999870869436087,35-45,0,19,361,2,1,1,0.5,0,0,0,0,1,2,0,0,0,2,0,0,0,0,0,0,0
246,44,2000,1649.18,0,0,-58600,18,1,1,2,61380,11160,5580,44640,2009,1,2001,7,3,2,2015,2,1,6,4974,1,0,1.211988995139924,0.0,58600,-58600,0,0,0.18181521969339046,0.09090760984669523,0.7272608787735618,0.9999837083136476,35-45,0,15,225,2,1,1,1.0,0,0,0,0,1,2,1,0,1,2,0,0,0,0,0,0,0
263,43,1000,1294.04,0,0,0,17,1,2,3,79320,13220,6610,59490,1997,0,1996,7,3,5,2015,1,1,3,6760,0,0,0.7721769211761799,0.0,0,0,0,0,0.16666456549967854,0.08333228274983927,0.7499905447485533,0.9999873929980712,35-45,0,27,729,3,1,1,1.5,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
172,35,2000,1219.04,0,63600,-68700,19,3,2,0,79750,14500,14500,50750,1999,0,2004,9,3,6,2015,1,1,6,3766,1,0,1.6392905150650798,0.0,132300,-5100,1,0,0.1818159019949593,0.1818159019949593,0.6363556569823576,0.9999874609722762,25-35,0,25,625,5,1,0,0.0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0
9,30,1000,1073.83,0,0,0,12,1,0,0,85690,15580,15580,54530,2011,0,1994,4,2,6,2015,2,1,0,7603,0,0,0.9303796879506527,0.0,0,0,0,0,0.18181606002964137,0.18181606002964137,0.6363562101037449,0.9999883301630276,25-35,0,13,169,1,0,0,0.0,0,0,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0
2,28,1000,1340.56,0,0,0,19,1,0,2,58140,6460,6460,45220,2008,0,1999,5,2,5,2015,1,1,5,5719,1,0,0.745400876591431,0.0,0,0,0,0,0.11110920004815879,0.11110920004815879,0.7777644003371115,0.9999828004334291,25-35,0,16,256,1,0,1,1.0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
78,27,500,1060.88,0,0,-66500,4,1,0,3,6050,550,1100,4400,2009,0,1992,2,1,5,2015,2,1,1,8375,0,1,0.47086299770218853,0.0,66500,-66500,0,0,0.09089406709634772,0.18178813419269543,0.7271525367707817,0.9998347380598248,25-35,0,15,225,1,0,1,1.5,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0
464,61,1000,1125.37,0,0,-56400,6,3,0,2,79800,6650,19950,53200,2000,1,1990,10,4,6,2015,1,1,1,8864,0,0,0.8878077363566147,0.0,56400,-56400,0,0,0.08333228906905929,0.24999686720717784,0.6666583125524743,0.9999874688287114,55-65,0,24,576,3,0,1,0.5,0,0,0,0,1,2,1,0,0,2,0,0,0,0,0,0,0
129,28,1000,1377.94,0,0,0,23,1,2,3,44640,9920,4960,29760,2005,0,1990,2,1,4,2015,2,1,5,9129,1,1,0.7251947147809187,0.0,0,0,0,0,0.22221724423736028,0.11110862211868014,0.6666517327120808,0.9999775990681212,25-35,0,19,361,3,1,1,1.5,0,0,0,0,1,2,1,0,0,1,0,0,0,0,0,0,0
130,30,2000,1193.4,0,0,-40800,16,3,2,3,48950,8900,4450,35600,2005,0,2012,8,3,6,2015,2,1,0,890,0,0,1.6744809109176153,0.0,40800,-40800,0,0,0.18181446752875324,0.09090723376437662,0.727257870115013,0.9999795714081429,25-35,0,19,361,5,1,1,0.75,0,0,0,0,1,3,0,0,1,1,0,0,0,0,0,0,0
157,31,500,1257.83,0,40700,-41600,2,4,2,2,47700,4770,9540,33390,2011,1,1990,8,3,3,2015,2,1,5,8962,1,1,0.39719422002971017,0.0,82300,-900,1,0,0.09999790360789082,0.19999580721578164,0.6999853252552357,0.9999790360789081,25-35,0,13,169,6,1,1,0.4,0,0,0,0,1,2,0,0,1,1,0,0,0,0,0,0,0
128,32,2000,768.91,0,0,-39300,0,1,1,0,59800,5980,5980,47840,1999,1,2001,7,3,6,2015,2,1,3,4981,0,1,2.5977062254029692,0.0,39300,-39300,0,0,0.09999832778716075,0.09999832778716075,0.799986622297286,0.9999832778716075,25-35,0,25,625,2,1,0,0.0,0,0,0,0,1,3,1,0,1,2,0,0,0,0,0,0,0
293,49,2000,1239.06,0,34900,0,19,1,1,1,57310,5210,10420,41680,2002,0,1995,12,4,1,2015,1,1,5,6976,1,0,1.6128251858781026,0.0,34900,34900,1,0,0.09090750466751583,0.18181500933503167,0.7272600373401267,0.9999825513426742,45-55,0,22,484,2,1,1,0.5,0,0,0,0,1,3,0,0,1,1,0,0,0,0,0,0,0
369,53,2000,1459.93,0,0,0,10,2,1,3,77990,7090,14180,56720,2012,0,1995,5,2,5,2015,2,1,0,7205,0,0,1.3689909851943625,0.0,0,0,0,0,0.09090792527342899,0.18181585054685798,0.7272634021874319,0.9999871780077189,45-55,0,12,144,3,1,1,1.0,0,0,0,0,1,3,1,0,0,1,0,0,0,0,0,0,0
15,34,1000,1829.63,0,56700,0,21,3,1,0,67650,12300,6150,49200,2009,0,1997,10,4,3,2015,2,1,1,6305,0,0,0.5462600306998137,0.0,56700,56700,1,0,0.1818154942277276,0.0909077471138638,0.7272619769109104,0.9999852182525019,25-35,0,15,225,4,1,0,0.0,0,0,0,0,1,3,0,0,1,1,0,0,0,0,0,0,0
230,44,2000,1009.37,0,45400,-39400,19,1,0,2,74140,13480,13480,47180,2015,0,2000,6,2,0,2015,2,1,1,5349,0,0,1.9794728663756842,0.0,84800,6000,1,0,0.1818157294884072,0.1818157294884072,0.6363550532094253,0.9999865121862397,35-45,0,9,81,1,0,1,1.0,0,0,0,0,1,3,0,0,0,2,0,0,0,0,0,0,0
289,43,1000,1387.51,0,0,0,19,3,1,3,68580,7620,7620,53340,2010,0,2002,12,4,5,2015,1,1,6,4404,1,0,0.7201964695969061,0.0,0,0,0,0,0.11110949096688587,0.11110949096688587,0.7777664367682011,0.9999854187019729,35-45,0,14,196,4,1,1,0.75,0,0,0,0,1,1,1,0,1,2,0,0,0,0,0,0,0
87,27,500,1048.39,0,0,0,2,1,2,1,34650,6300,3150,25200,1996,0,2004,1,1,5,2015,2,1,4,4059,0,1,0.47646728099181423,0.0,0,0,0,0,0.18181293469163948,0.09090646734581974,0.7272517387665579,0.9999711408040172,25-35,0,28,784,3,1,1,0.5,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0
127,34,500,1319.97,0,73700,0,8,1,1,3,4700,470,940,3290,1998,0,2006,8,3,2,2015,1,1,1,3079,0,0,0.37850973148519645,0.0,73700,73700,1,0,0.0999787279302276,0.1999574558604552,0.6998510955115933,0.9997872793022761,25-35,0,26,676,2,1,1,1.5,0,0,0,0,1,1,1,0,1,2,0,0,0,0,0,0,0
128,31,500,1045.12,0,0,-28300,2,3,0,2,69930,0,15540,54390,2013,1,1993,8,3,1,2015,1,1,0,7839,0,1,0.4779566397736398,0.0,28300,-28300,0,0,0.0,0.22221904448670832,0.7777666557034791,0.9999857001901875,25-35,0,11,121,3,0,1,0.5,0,0,0,0,1,2,0,0,1,1,0,0,0,0,0,0,0
280,45,1000,1397.67,0,57900,0,0,3,1,2,84720,14120,14120,56480,1999,0,2011,7,3,4,2015,1,1,3,1287,0,1,0.7149649309701359,0.0,57900,57900,1,0,0.16666469942517204,0.16666469942517204,0.6666587977006881,0.9999881965510322,35-45,0,25,625,4,1,1,0.5,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
75,25,1000,1389.86,0,0,0,23,2,2,3,65100,6510,6510,52080,2011,0,2011,12,4,4,2015,1,1,6,1143,1,1,0.7189796241174525,0.0,0,0,0,0,0.09999846392528533,0.09999846392528533,0.7999877114022826,0.9999846392528533,18-25,0,13,169,4,1,1,1.0,0,0,0,0,1,3,0,0,0,2,0,0,0,0,0,0,0
285,47,1000,1216.68,0,55100,0,8,1,1,1,2700,300,300,2100,2013,0,1991,9,3,0,2015,1,1,1,8499,0,0,0.8212338216937126,0.0,55100,55100,1,0,0.11106997408367271,0.11106997408367271,0.777489818585709,0.9996297667530544,45-55,0,11,121,2,1,1,0.5,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0
129,30,2000,927.23,0,51500,0,7,1,1,3,74360,13520,6760,54080,2009,0,2007,5,2,6,2015,1,1,1,2809,0,0,2.154638397810887,0.0,51500,51500,1,0,0.1818157367437232,0.0909078683718616,0.7272629469748928,0.9999865520904775,25-35,0,15,225,2,1,1,1.5,0,0,0,0,1,3,0,0,1,1,0,0,0,0,0,0,0
78,31,1000,1554.64,0,0,-27900,21,1,1,0,55660,5060,10120,40480,2009,1,1999,1,1,0,2015,2,1,1,5853,0,0,0.6428222467923169,0.0,27900,-27900,0,0,0.09090745764538904,0.1818149152907781,0.7272596611631124,0.9999820340992795,25-35,0,15,225,2,1,0,0.0,0,0,0,0,1,2,0,0,1,1,0,0,0,0,0,0,0
58,23,2000,1471.44,0,57500,0,8,1,2,1,50380,4580,9160,36640,2007,1,1992,5,2,4,2015,1,1,1,8271,0,0,1.3582896416831924,0.0,57500,57500,1,0,0.09090728647704492,0.18181457295408984,0.7272582918163594,0.9999801512474941,18-25,0,17,289,3,1,1,0.5,0,0,0,0,1,2,1,0,1,1,0,0,0,0,0,0,0
103,33,1000,969.88,0,0,0,21,1,1,0,76920,12820,6410,57690,2002,0,1993,1,1,4,2015,1,1,2,8034,0,0,1.0299934080421886,0.0,0,0,0,0,0.16666449994149843,0.08333224997074921,0.7499902497367429,0.9999869996489905,25-35,0,22,484,2,1,0,0.0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
316,45,2000,1290.74,0,58300,0,6,3,2,0,78870,7170,14340,57360,2013,0,2013,12,4,0,2015,2,1,3,416,0,0,1.5482991933361203,0.0,58300,58300,1,0,0.09090793827896185,0.1818158765579237,0.7272635062316948,0.9999873210685803,35-45,0,11,121,5,1,0,0.0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0
209,38,500,1191.5,0,38600,-52900,8,1,2,0,80100,8900,8900,62300,2015,0,2010,1,1,3,2015,1,1,5,1829,1,0,0.4192872117400419,0.0,91500,-14300,1,0,0.11110972397348348,0.11110972397348348,0.7777680678143843,0.9999875157613513,35-45,0,9,81,3,1,0,0.0,0,0,0,0,1,3,1,0,0,1,0,0,0,0,0,0,0
398,55,500,862.19,0,69400,0,7,1,2,3,6600,600,1200,4800,2012,0,1990,5,2,4,2015,2,1,0,9040,0,0,0.5792467475295126,0.0,69400,69400,1,0,0.0908953188910771,0.1817906377821542,0.7271625511286168,0.9998485078018482,45-55,0,12,144,3,1,1,1.5,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0
303,43,1000,671.01,0,42900,-61500,20,1,2,0,60210,6690,6690,46830,2013,0,1999,1,1,3,2015,1,1,3,5838,0,0,1.4880730941503846,0.0,104400,-18600,1,0,0.11110926574878345,0.11110926574878345,0.7777648602414842,0.999983391739051,35-45,0,11,121,3,1,0,0.0,0,0,0,0,1,1,1,0,0,2,0,0,0,0,0,0,0
375,50,1000,1275.39,0,0,0,16,1,2,3,37280,0,0,37280,1996,1,2007,2,1,6,2015,2,1,3,2916,0,0,0.7834596009056792,0.0,0,0,0,0,0.0,0.0,0.9999731766851747,0.9999731766851747,45-55,0,28,784,3,1,1,1.5,0,0,0,0,1,2,1,0,1,2,0,0,0,0,0,0,0
228,44,1000,1583.91,0,66000,-46000,20,1,0,1,6500,1300,650,4550,2009,0,2014,6,2,4,2015,2,1,1,256,0,0,0.6309506533494015,0.0,112000,20000,1,0,0.19996923550223042,0.09998461775111521,0.6998923242578065,0.9998461775111521,35-45,0,15,225,1,0,1,0.5,0,0,0,0,1,1,0,0,1,2,0,0,0,0,0,0,0
204,38,2000,1124.47,0,0,-45100,5,1,0,1,90530,16460,16460,57610,2003,0,2000,11,4,2,2015,2,1,5,5204,1,1,1.7770353718890775,0.0,45100,-45100,0,0,0.18181617346544277,0.18181617346544277,0.6363566071290497,0.9999889540599353,35-45,0,21,441,1,0,1,0.5,0,0,0,0,1,3,0,0,1,1,0,0,0,0,0,0,0
43,38,1000,1601.47,0,64400,0,1,3,2,2,61650,6850,6850,47950,2006,0,2014,3,1,1,2015,2,1,6,341,1,1,0.6240366434317023,0.0,64400,64400,1,0,0.11110930885143794,0.11110930885143794,0.7777651619600655,0.9999837796629414,35-45,0,18,324,5,1,1,0.5,0,0,0,0,1,3,1,0,0,1,0,0,0,0,0,0,0
275,40,2000,1190.6,0,0,-45300,17,1,1,3,43230,7860,7860,27510,2001,0,1991,11,4,2,2015,1,1,1,8448,0,0,1.6784155756965426,0.0,45300,-45300,0,0,0.18181397608197822,0.18181397608197822,0.6363489162869237,0.9999768684508802,35-45,0,23,529,2,1,1,1.5,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0
233,41,2000,1615.14,0,67100,0,6,1,0,1,3740,680,680,2380,2011,0,1997,8,3,5,2015,1,1,1,6352,0,0,1.23751655178388,0.0,67100,67100,1,0,0.181769580326116,0.181769580326116,0.6361935311414061,0.9997326917936381,35-45,0,13,169,1,0,1,0.5,0,0,0,0,1,1,1,0,1,2,0,0,0,0,0,0,0
352,53,500,1793.16,0,0,0,23,1,2,2,68750,12500,6250,50000,2009,0,2013,7,3,4,2015,1,1,3,552,0,1,0.27868194586881884,0.0,0,0,0,0,0.1818155372285494,0.0909077686142747,0.7272621489141976,0.9999854547570217,45-55,0,15,225,3,1,1,1.0,0,0,0,0,1,1,0,0,1,2,0,0,0,0,0,0,0
285,44,1000,1594.45,0,0,0,17,2,2,3,55680,6960,6960,41760,2006,0,2014,7,3,5,2015,2,1,3,215,0,0,0.6267824124855056,0.0,0,0,0,0,0.12499775506905407,0.12499775506905407,0.7499865304143245,0.9999820405524326,35-45,0,18,324,4,1,1,1.0,0,0,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0
269,41,500,1463.82,0,0,-72300,23,1,0,0,79300,15860,15860,47580,2007,0,1990,10,4,4,2015,1,1,5,8863,1,1,0.341338867574173,0.0,72300,-72300,0,0,0.1999974779637079,0.1999974779637079,0.5999924338911237,0.9999873898185395,35-45,0,17,289,1,0,0,0.0,0,0,0,0,1,1,0,0,1,2,0,0,0,0,0,0,0
110,27,1000,1664.66,0,0,-66200,3,1,0,3,57500,5750,5750,46000,2010,0,2009,8,3,0,2015,2,1,3,2012,0,1,0.6003626190218891,0.0,66200,-66200,0,0,0.09999826089981044,0.09999826089981044,0.7999860871984835,0.9999826089981044,25-35,0,14,196,1,0,1,1.5,0,0,0,0,1,3,1,0,0,2,0,0,0,0,0,0,0
99,32,1000,1058.21,0,0,0,17,1,1,1,41130,4570,4570,31990,1999,0,2014,7,3,2,2015,1,1,5,171,1,0,0.9440998479999244,0.0,0,0,0,0,0.1111084097152999,0.1111084097152999,0.7777588680070993,0.999975687437699,25-35,0,25,625,2,1,1,0.5,0,0,0,0,1,3,0,0,1,1,0,0,0,0,0,0,0
163,38,2000,1453.92,0,51700,0,13,1,2,3,79500,15900,7950,55650,1995,0,1997,10,4,3,2015,2,1,5,6351,1,0,1.3746460286476232,0.0,51700,51700,1,0,0.19999748430837347,0.09999874215418673,0.6999911950793072,0.9999874215418674,35-45,0,29,841,3,1,1,1.5,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
244,40,2000,1304.67,0,0,-45000,5,3,1,1,61490,5590,11180,44720,2001,0,1999,8,3,2,2015,1,1,5,5631,1,1,1.5317806183798355,0.0,45000,-45000,0,0,0.09090761249613764,0.1818152249922753,0.7272608999691011,0.9999837374575141,35-45,0,23,529,4,1,1,0.25,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
451,61,2000,1618.65,0,0,-42600,3,3,2,1,78100,15620,7810,54670,1997,1,1998,6,2,3,2015,2,1,2,6075,0,1,1.234834686506344,0.0,42600,-42600,0,0,0.19999743921332633,0.09999871960666316,0.6999910372466421,0.9999871960666317,55-65,0,27,729,5,1,1,0.25,0,0,0,0,1,2,0,0,1,2,0,0,0,0,0,0,0
254,40,500,1252.28,0,0,0,10,1,0,1,43280,0,5410,37870,1996,1,1994,6,2,1,2015,1,1,2,7533,0,0,0.39895314694242306,0.0,0,0,0,0,0.0,0.12499711189667521,0.8749797832767265,0.9999768951734017,35-45,0,28,784,1,0,1,0.5,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
294,49,500,1135.43,0,22700,0,23,3,1,1,42900,3900,3900,35100,2010,0,1996,1,1,4,2015,2,1,2,6949,0,1,0.4399743055005587,0.0,22700,22700,1,0,0.09090697186545768,0.09090697186545768,0.8181627467891192,0.9999766905200345,45-55,0,14,196,4,1,1,0.25,0,0,0,0,1,3,0,0,1,1,0,0,0,0,0,0,0
204,40,2000,1767.02,0,0,-49300,7,1,1,1,46200,4200,8400,33600,1997,0,1993,8,3,0,2015,2,1,4,7851,0,0,1.1312089229759845,0.0,49300,-49300,0,0,0.09090712322244107,0.18181424644488214,0.7272569857795286,0.9999783554468518,35-45,0,27,729,2,1,1,0.5,0,0,0,0,1,3,1,0,0,1,0,0,0,0,0,0,0
131,33,2000,1081.17,0,0,-65200,3,1,0,1,4900,490,490,3920,2010,0,1990,10,4,1,2015,1,1,2,8877,0,1,1.8481384625336128,0.0,65200,-65200,0,0,0.09997959600081616,0.09997959600081616,0.7998367680065293,0.9997959600081616,25-35,0,14,196,1,0,1,0.5,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0
235,39,2000,1453.61,0,0,0,10,1,0,3,60320,9280,9280,41760,2012,1,2013,5,2,2,2015,1,1,1,622,0,0,1.3749389870824482,0.0,0,0,0,0,0.15384360338853798,0.15384360338853798,0.692296215248421,0.999983422025497,35-45,0,12,144,1,0,1,1.5,0,0,0,0,1,2,0,0,1,1,0,0,0,0,0,0,0
194,39,500,823.17,0,0,0,3,3,2,2,61500,6150,12300,43050,2012,0,2005,7,3,2,2015,2,1,0,3498,0,1,0.6066709538080736,0.0,0,0,0,0,0.09999837401017869,0.19999674802035738,0.6999886180712509,0.9999837401017869,35-45,0,12,144,5,1,1,0.5,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0
175,34,500,915.29,0,82400,-57100,14,1,2,1,36720,4080,4080,28560,2009,1,1995,5,2,0,2015,2,1,0,7210,0,0,0.5456787698217813,0.0,139500,25300,1,0,0.11110808529179489,0.11110808529179489,0.7777565970425642,0.999972767626154,25-35,0,15,225,3,1,1,0.5,0,0,0,0,1,2,1,0,0,1,0,0,0,0,0,0,0
151,37,500,1366.42,0,44000,0,14,3,1,2,59100,5910,5910,47280,1998,1,2012,10,4,3,2015,2,1,6,850,1,0,0.36565210396220615,0.0,44000,44000,1,0,0.09999830798125244,0.09999830798125244,0.7999864638500195,0.9999830798125243,35-45,0,26,676,4,1,1,0.5,0,0,0,0,1,3,0,0,1,2,0,0,0,0,0,0,0
402,54,2000,1285.09,0,48000,-79600,19,1,0,2,67770,7530,15060,45180,2013,1,2003,8,3,5,2015,2,1,5,4214,1,0,1.5551011204503573,0.0,127600,-31600,1,0,0.111109471602898,0.222218943205796,0.6666568296173879,0.9999852444260819,45-55,0,11,121,1,0,1,1.0,0,0,0,0,1,2,1,0,1,1,0,0,0,0,0,0,0
196,36,2000,1463.07,0,0,0,3,1,1,1,5300,530,530,4240,2001,1,1996,1,1,1,2015,1,1,5,6948,1,1,1.3660549017465013,0.0,0,0,0,0,0.09998113563478589,0.09998113563478589,0.7998490850782871,0.9998113563478589,35-45,0,23,529,2,1,1,0.5,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
147,33,1000,1334.15,0,53300,-49200,15,1,2,0,53100,10620,5310,37170,1995,1,2010,8,3,6,2015,1,1,5,1630,1,0,0.7489795154102534,0.0,102500,4100,1,0,0.1999962335925877,0.09999811679629385,0.699986817574057,0.9999811679629386,25-35,0,29,841,3,1,0,0.0,0,0,0,0,1,2,1,0,1,1,0,0,0,0,0,0,0
100,33,500,1124.59,0,67300,0,4,1,1,2,40800,6800,6800,27200,2004,0,2005,4,2,6,2015,2,1,3,3602,0,1,0.44421148020149437,0.0,67300,67300,1,0,0.1666625817994657,0.1666625817994657,0.6666503271978628,0.9999754907967942,25-35,0,20,400,2,1,1,1.0,0,0,0,0,1,1,1,0,0,2,0,0,0,0,0,0,0
106,28,2000,1609.11,0,0,0,8,1,2,1,5490,0,1220,4270,1999,0,1990,5,2,0,2015,1,1,6,9022,1,0,1.242151157374341,0.0,0,0,0,0,0.0,0.22218175195774906,0.7776361318521217,0.9998178838098707,25-35,0,25,625,3,1,1,0.5,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0
37,25,1000,1221.17,0,49300,0,4,3,0,0,51030,5670,11340,34020,1996,0,2003,3,1,1,2015,1,1,5,4344,1,1,0.8182167783532569,0.0,49300,49300,1,0,0.11110893378534616,0.2222178675706923,0.666653602712077,0.9999804040681155,18-25,0,28,784,3,0,0,0.0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0
64,29,2000,1202.28,0,0,-61400,4,1,1,2,43700,4370,4370,34960,2007,1,2011,10,4,5,2015,1,1,0,1178,0,1,1.6621235290206768,0.0,61400,-61400,0,0,0.09999771172284387,0.09999771172284387,0.799981693782751,0.9999771172284387,25-35,0,17,289,2,1,1,1.0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0
240,40,500,1533.71,0,0,-70900,18,2,0,2,66550,6050,12100,48400,2008,0,2004,9,3,5,2015,1,1,5,3773,1,0,0.3257944497657538,0.0,70900,-70900,0,0,0.0909077249027062,0.1818154498054124,0.7272617992216496,0.9999849739297682,35-45,0,16,256,2,0,1,0.6666666666666666,0,0,0,0,1,3,0,0,1,1,0,0,0,0,0,0,0
31,32,2000,1263.48,0,46800,-87300,10,1,2,0,63600,5300,10600,47700,1997,1,1999,9,3,1,2015,2,1,5,5632,1,0,1.5816778438567631,0.0,134100,-40500,1,0,0.08333202308139809,0.16666404616279618,0.7499882077325828,0.999984276976777,25-35,0,27,729,3,1,0,0.0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0
73,26,2000,1191.19,0,29300,0,9,3,0,1,40160,5020,0,35140,2003,0,2003,4,2,4,2015,2,1,3,4332,0,0,1.67758494870784,0.0,29300,29300,1,0,0.12499688752770101,0.0,0.8749782126939071,0.9999751002216081,25-35,0,21,441,3,0,1,0.25,0,0,0,0,1,3,0,0,1,1,0,0,0,0,0,0,0
297,48,1000,1538.6,0,0,-54700,12,1,0,0,60600,6060,12120,42420,2004,0,1993,2,1,2,2015,1,1,6,8005,1,0,0.6495193556767992,0.0,54700,-54700,0,0,0.0999983498622135,0.199996699724427,0.6999884490354945,0.999983498622135,45-55,0,20,400,1,0,0,0.0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
237,43,500,911.53,0,53200,0,23,1,0,1,59200,0,11840,47360,1998,0,2009,4,2,0,2015,2,1,2,2130,0,1,0.5479271914348022,0.0,53200,53200,1,0,0.0,0.19999662167868787,0.7999864867147515,0.9999831083934393,35-45,0,26,676,1,0,1,0.5,0,0,0,0,1,2,1,0,1,1,0,0,0,0,0,0,0
93,31,2000,1017.18,0,0,0,21,3,1,3,48070,8740,8740,30590,2014,0,2008,1,1,0,2015,2,1,1,2591,0,0,1.9642892219450392,0.0,0,0,0,0,0.1818143995340226,0.1818143995340226,0.636350398369079,0.9999791974371243,25-35,0,10,100,4,1,1,0.75,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0
186,38,2000,1347.31,0,80900,-111100,1,3,2,3,73800,12300,12300,49200,1995,0,2008,7,3,0,2015,2,1,0,2380,0,1,1.4833384014062048,0.0,192000,-30200,1,0,0.16666440834135038,0.16666440834135038,0.6666576333654015,0.9999864500481024,35-45,0,29,841,5,1,1,0.75,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0
211,35,2000,1221.22,0,76000,0,2,1,0,1,52030,9460,4730,37840,2008,0,1998,3,1,6,2015,1,1,2,6163,0,1,1.6363666115756574,0.0,76000,76000,1,0,0.1818146873978974,0.0909073436989487,0.7272587495915896,0.9999807806884358,25-35,0,16,256,1,0,1,0.5,0,0,0,0,1,3,1,0,0,1,0,0,0,0,0,0,0
372,50,2000,1368.57,0,0,0,18,3,2,2,51800,5180,10360,36260,2003,0,2004,8,3,3,2015,1,1,5,3782,1,0,1.460312360813978,0.0,0,0,0,0,0.09999806953533716,0.19999613907067432,0.6999864867473601,0.9999806953533715,45-55,0,21,441,5,1,1,0.5,0,0,0,0,1,2,1,0,1,1,0,0,0,0,0,0,0
177,33,1000,1609.67,0,0,-13200,22,1,1,3,82800,20700,13800,48300,2004,1,2002,12,4,0,2015,1,1,1,4404,0,1,0.6208596422606741,0.0,13200,-13200,0,0,0.24999698071279333,0.16666465380852888,0.5833262883298511,0.9999879228511733,25-35,0,20,400,2,1,1,1.5,0,0,0,0,1,2,0,0,0,2,0,0,0,0,0,0,0
213,35,500,871.46,0,58500,-77700,13,1,2,0,74140,13480,6740,53920,2007,0,1990,9,3,3,2015,1,1,3,8890,0,0,0.5730921761456113,0.0,136200,-19200,1,0,0.1818157294884072,0.0909078647442036,0.7272629179536289,0.9999865121862397,25-35,0,17,289,3,1,0,0.0,0,0,0,0,1,3,1,0,1,1,0,0,0,0,0,0,0
371,52,1000,1242.96,0,0,-37100,2,2,2,0,88920,6840,13680,68400,2010,0,1997,10,4,6,2015,2,1,6,6342,1,1,0.8038843692723239,0.0,37100,-37100,0,0,0.07692221185096884,0.15384442370193768,0.7692221185096884,0.9999887540625949,45-55,0,14,196,4,1,0,0.0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
